Date,Open,High,Low,Close,Volume,Adj Close
2014-04-03,109.926,112.423,109.926,112.187,1800,20.1249
2014-04-02,109.427,110.474,109.427,110.474,2200,19.8176
2014-04-01,108.629,109.637,108.629,109.587,3200,19.6585
2014-03-31,109.726,110.025,108.726,108.726,3100,19.504
2014-03-28,110.125,110.675,109.95,110.212,8000,19.7706
2014-03-27,110.025,110.737,110.025,110.737,3500,19.8648
2014-03-26,109.999,110.737,109.701,110.187,4600,19.7661
2014-03-25,107.731,109.763,107.731,109.763,2600,19.6901
2014-03-24,107.981,107.987,107.637,107.887,500,19.3535
2014-03-21,107.026,108.363,107.026,107.837,1300,19.3446
2014-03-20,108.369,108.369,106.163,106.837,2800,19.1652
2014-03-19,103.357,107.924,103.357,107.587,3600,19.2997
2014-03-18,103.40,103.487,103.357,103.357,4000,18.5409
2014-03-17,101.903,102.90,101.587,102.90,700,18.4589
2014-03-14,102.00,102.475,101.313,101.563,4700,18.2191
2014-03-13,103.675,103.688,102.863,102.875,1300,18.4544
2014-03-12,104.489,104.818,102.90,103.299,2100,18.5305
2014-03-11,104.589,105.011,104.487,105.011,1600,18.8376
2014-03-10,105.437,105.437,104.439,105.125,5100,18.8581
2014-03-07,106.784,107.65,106.537,106.537,4000,19.1114
2014-03-06,105.936,107.499,105.936,106.775,8100,19.154
2014-03-05,105.188,106.314,105.188,105.786,700,18.9766
2014-03-04,103.143,105.687,103.143,105.687,4200,18.9589
2014-03-03,102.30,103.113,102.02,103.113,4300,18.4971
2014-02-28,103.242,103.362,103.037,103.263,6000,18.524
2014-02-27,104.789,104.789,102.837,103.242,2300,18.5203
2014-02-26,105.387,105.537,104.887,104.887,2900,18.8154
2014-02-25,106.414,106.414,105.087,105.087,1200,18.8512
2014-02-24,106.264,106.287,105.425,106.287,1800,19.0665
2014-02-21,105.587,106.225,105.587,105.987,2500,19.0127
2014-02-20,104.39,105.963,103.202,105.963,7700,19.0084
2014-02-19,105.15,105.412,104.113,104.925,7300,18.8222
2014-02-18,109.277,109.277,104.95,105.15,18800,18.8625
2014-02-17,111.073,111.073,109.576,109.687,4200,19.6764
2014-02-14,110.574,111.50,110.574,111.073,3100,19.9251
2014-02-13,110.873,110.873,110.075,110.574,1900,19.8355
2014-02-12,110.574,111.574,110.574,110.837,3500,19.8827
2014-02-11,109.726,110.813,109.726,110.574,1700,19.8355
2014-02-10,111.778,111.778,110.087,110.087,500,19.7482
2014-02-07,109.776,110.737,109.776,110.737,2200,19.8648
2014-02-06,107.731,109.923,107.731,109.923,3500,19.7188
2014-02-05,107.631,108.237,107.487,107.987,1200,19.3715
2014-02-04,106.50,108.225,106.50,107.569,10700,19.2965
2014-02-03,110.424,110.662,108.01,108.01,2200,19.3756
2014-01-31,111.073,111.80,109.252,109.825,3500,19.7012
2014-01-30,111.921,111.921,110.975,111.627,1800,20.0244
2014-01-29,111.572,113.012,110.876,112.479,800,20.1773
2014-01-28,110.923,112.037,110.923,111.627,5300,20.0244
2014-01-27,112.37,114.088,110.923,111.477,5800,19.9975
2014-01-24,116.36,116.76,112.868,112.868,4700,20.2471
2014-01-23,117.99,117.99,116.36,116.36,2200,20.8735
2014-01-22,119.601,119.601,119.146,119.146,500,21.3732
2014-01-21,119.601,120.387,119.601,120.287,3300,21.5779
2014-01-20,119.196,120.113,119.196,119.987,3200,21.5241
2014-01-17,119.402,119.90,118.604,118.604,4500,21.276
2014-01-16,119.252,119.252,119.238,119.238,100,21.3898
2014-01-15,118.305,119.475,118.087,119.475,5400,21.4323
2014-01-14,117.307,117.70,116.787,117.625,1700,21.1004
2014-01-13,118.205,118.513,117.425,118.087,8800,21.1833
2014-01-10,118.355,118.937,118.355,118.399,2400,21.2392
2014-01-09,118.355,120.075,118.355,118.645,3900,21.2834
2014-01-08,119.153,119.153,119.153,119.153,000,21.3745
2014-01-07,118.005,119.747,117.487,119.747,6300,21.4811
2014-01-06,118.604,119.425,118.313,118.595,3600,21.2744
2014-01-03,118.305,119.037,118.305,118.525,1200,21.2618
2014-01-02,120.249,120.249,119.137,119.137,1100,21.3716
2014-01-01,118.713,118.713,118.713,118.713,000,21.2956
2013-12-31,118.713,118.713,118.713,118.713,000,21.2956
2013-12-30,119.296,119.575,118.651,118.713,7900,21.2956
2013-12-27,118.143,118.813,118.143,118.704,4400,21.294
2013-12-26,116.50,116.50,116.50,116.50,000,20.8986
2013-12-25,116.50,116.50,116.50,116.50,000,20.8986
2013-12-24,116.50,116.50,116.50,116.50,000,20.8986
2013-12-23,115.711,116.525,115.711,116.50,1900,20.8986
2013-12-20,115.562,116.687,115.463,115.65,2800,20.7461
2013-12-19,113.846,114.975,113.846,114.975,700,20.625
2013-12-18,111.971,113.575,111.971,112.813,9400,20.2372
2013-12-17,112.968,112.968,112.225,112.325,5500,20.1496
2013-12-16,111.106,113.532,111.106,113.532,2900,20.3662
2013-12-13,111.00,112.725,110.402,111.313,4300,19.9681
2013-12-12,112.669,113.001,110.837,111.176,5500,19.9435
2013-12-11,114.201,115.574,114.187,114.187,1300,20.4837
2013-12-10,115.661,115.661,114.612,114.612,600,20.5599
2013-12-09,113.367,116.239,113.367,116.239,1300,20.8518
2013-12-06,113.866,114.249,111.877,111.877,2000,20.0693
2013-12-05,115.462,115.462,113.866,113.866,2200,20.4261
2013-12-04,114.813,117.25,114.813,115.937,1500,20.7976
2013-12-03,115.711,116.175,115.025,115.025,1200,20.634
2013-12-02,117.058,117.058,117.058,117.058,000,20.9987
2013-11-29,117.40,117.837,117.058,117.058,1500,20.9987
2013-11-28,116.40,117.291,116.40,117.291,1900,21.0405
2013-11-27,115.65,116.087,114.85,116.087,2000,20.8245
2013-11-26,115.625,115.838,115.525,115.525,1700,20.7237
2013-11-25,116.175,116.437,115.137,115.95,15000,20.7999
2013-11-22,114.714,114.887,114.714,114.875,1400,20.6071
2013-11-21,115.113,115.113,114.313,114.837,1200,20.6003
2013-11-20,115.32,115.32,114.00,114.05,1600,20.4591
2013-11-19,118.005,118.005,115.775,116.475,1400,20.8941
2013-11-18,117.507,118.90,116.725,118.595,2200,21.2744
2013-11-15,118.205,118.205,117.487,117.987,600,21.1653
2013-11-14,115.562,118.205,115.562,118.205,1600,21.2044
2013-11-13,115.262,116.337,115.262,115.925,1100,20.7954
2013-11-12,116.16,116.20,115.913,115.913,600,20.7933
2013-11-11,115.861,116.774,115.425,116.774,2100,20.9477
2013-11-08,116.463,116.463,114.987,115.938,1900,20.7978
2013-11-07,119.202,119.202,116.64,117.187,1000,21.0218
2013-11-06,118.255,119.562,118.255,119.562,200,21.4479
2013-11-05,118.883,118.883,117.713,117.713,000,21.1162
2013-11-04,118.926,119.725,118.926,119.30,1000,21.4009
2013-11-01,120.696,121.228,119.773,120.377,3900,20.8765
2013-10-31,119.80,119.80,119.699,119.699,700,20.7589
2013-10-30,119.349,120.94,119.349,120.226,100,20.8503
2013-10-29,118.95,119.00,118.925,118.925,500,20.6247
2013-10-28,118.401,118.401,118.385,118.385,200,20.5311
2013-10-25,117.495,119.124,117.495,118.373,700,20.529
2013-10-24,117.704,118.105,117.704,118.105,300,20.4825
2013-10-23,118.055,118.055,116.979,117.266,2500,20.337
2013-10-22,117.345,118.16,117.345,117.60,1000,20.3949
2013-10-21,118.656,118.656,117.376,117.955,1000,20.4565
2013-10-18,116.30,118.376,116.30,118.376,1600,20.5295
2013-10-17,115.097,115.949,115.076,115.949,1800,20.1086
2013-10-16,114.603,114.833,114.085,114.833,1600,19.915
2013-10-15,114.097,114.974,114.097,114.603,1800,19.8752
2013-10-14,114.689,114.689,113.51,113.801,7400,19.7361
2013-10-11,114.197,114.549,114.197,114.474,2300,19.8528
2013-10-10,112.862,114.395,112.862,114.395,500,19.8391
2013-10-09,111.062,113.474,111.062,113.124,1700,19.6187
2013-10-08,112.089,112.089,111.926,111.926,300,19.4109
2013-10-07,113.151,113.151,111.176,111.176,2700,19.2808
2013-10-04,112.513,112.701,112.513,112.701,400,19.5453
2013-10-03,112.699,112.699,112.699,112.699,000,19.545
2013-10-02,114.045,114.045,113.099,113.099,1000,19.6143
2013-10-01,113.511,114.655,113.474,114.655,2300,19.8842
2013-09-30,113.298,113.498,111.946,113.498,4600,19.6835
2013-09-27,114.664,114.664,113.49,113.974,800,19.7661
2013-09-26,115.10,115.50,113.776,114.00,7000,19.7706
2013-09-25,113.451,114.00,113.099,114.00,2200,19.7706
2013-09-24,113.006,114.00,112.761,113.65,1200,19.7099
2013-09-23,112.805,113.458,112.805,113.458,5000,19.6766
2013-09-20,113.101,113.745,112.208,112.208,3900,19.4598
2013-09-19,111.501,114.124,111.501,112.949,3800,19.5883
2013-09-18,110.598,111.589,110.198,110.749,5700,19.2068
2013-09-17,109.753,110.376,108.901,109.451,1800,18.9817
2013-09-16,110.397,112.166,110.397,111.049,5300,19.2588
2013-09-13,107.212,110.075,107.212,110.075,6600,19.0899
2013-09-12,106.809,107.574,106.651,107.549,1800,18.6518
2013-09-11,107.133,107.974,107.005,107.005,1800,18.5575
2013-09-10,105.169,108.30,105.169,108.30,1300,18.7821
2013-09-09,105.30,105.30,105.30,105.30,000,18.2618
2013-09-06,103.392,105.00,103.392,105.00,2500,18.2097
2013-09-05,103.679,104.547,103.679,103.726,1800,17.9888
2013-09-04,103.213,103.887,103.213,103.887,900,18.0167
2013-09-03,101.64,103.401,101.64,102.487,700,17.7739
2013-09-02,99.841,101.724,99.841,101.724,300,17.6416
2013-08-30,100.339,100.34,100.339,100.34,200,17.4016
2013-08-29,100.088,100.399,100.088,100.399,600,17.4118
2013-08-28,99.403,100.276,98.876,100.276,3800,17.3905
2013-08-27,102.682,102.682,101.078,101.078,6400,17.5296
2013-08-26,101.889,102.649,101.889,102.17,800,17.719
2013-08-23,103.034,103.034,102.499,102.499,200,17.776
2013-08-22,99.948,103.601,99.948,103.551,2000,17.9585
2013-08-21,100.645,101.084,100.645,101.084,000,17.5306
2013-08-20,102.238,102.238,100.924,100.924,1600,17.5029
2013-08-19,102.239,103.55,102.239,102.93,1300,17.8508
2013-08-16,103.384,103.384,102.544,102.544,700,17.7838
2013-08-15,103.234,103.824,103.234,103.745,3200,17.9921
2013-08-14,103.433,103.433,103.433,103.433,000,17.938
2013-08-13,102.936,104.45,102.936,103.826,4600,18.0061
2013-08-12,102.687,103.964,102.687,103.085,2300,17.8776
2013-08-09,102.936,103.074,102.50,102.926,700,17.8501
2013-08-08,103.234,104.174,102.936,103.964,2500,18.0301
2013-08-07,103.234,103.234,103.234,103.234,000,17.9035
2013-08-06,102.14,104.05,102.14,103.949,3300,18.0275
2013-08-05,102.389,103.424,102.389,103.074,800,17.8757
2013-08-02,101.344,102.174,101.344,102.174,1100,17.7196
2013-08-01,99.702,101.574,99.702,101.344,100,17.5757
2013-07-31,102.438,103.00,100.975,100.975,700,17.5117
2013-07-30,100.996,102.95,100.996,102.95,200,17.8542
2013-07-29,100.346,101.315,100.346,101.315,1400,17.5707
2013-07-26,98.707,100.125,98.707,100.125,1600,17.3643
2013-07-25,98.389,98.514,98.389,98.514,100,17.0849
2013-07-24,97.244,99.074,97.244,98.874,1000,17.1473
2013-07-23,97.354,98.484,97.354,98.484,200,17.0797
2013-07-22,97.543,98.68,97.543,97.994,500,16.9947
2013-07-19,98.10,98.10,98.10,98.10,000,17.0131
2013-07-18,97.533,98.361,97.533,98.361,1200,17.0584
2013-07-17,97.075,98.046,97.075,98.046,200,17.0037
2013-07-16,98.667,98.667,97.723,97.723,200,16.9477
2013-07-15,97.015,97.015,97.015,97.015,000,16.8249
2013-07-12,99.334,99.334,96.914,96.914,000,16.8074
2013-07-11,99.105,99.539,99.105,99.429,800,17.2436
2013-07-10,96.916,98.004,96.916,98.004,300,16.9965
2013-07-09,98.209,98.994,96.879,96.879,900,16.8014
2013-07-08,97.673,99.064,97.673,98.764,1400,17.1283
2013-07-05,98.309,99.267,98.309,99.267,100,17.2155
2013-07-04,95.483,99.099,95.483,98.994,2600,17.1682
2013-07-03,95.682,95.682,94.951,94.951,900,16.467
2013-07-02,97.105,97.105,95.871,95.956,1100,16.6413
2013-07-01,94.369,96.204,94.369,96.204,900,16.6843
2013-06-28,95.782,97.116,95.50,95.50,500,16.5622
2013-06-27,95.523,95.70,95.291,95.291,300,16.526
2013-06-26,93.742,96.477,93.742,96.477,900,16.7316
2013-06-25,91.294,93.694,91.294,93.694,3100,16.249
2013-06-24,92.259,92.372,90.00,92.166,14400,15.984
2013-06-21,94.826,95.565,93.311,93.779,3600,16.2637
2013-06-20,96.00,96.993,95.00,95.457,6400,16.5547
2013-06-19,98.457,98.457,97.771,98.334,1000,17.0537
2013-06-18,97.214,98.161,97.214,98.161,500,17.0237
2013-06-17,97.165,98.471,97.165,97.85,2400,16.9698
2013-06-14,98.996,98.996,98.249,98.249,500,17.0389
2013-06-13,100.797,100.797,100.00,100.00,000,17.3426
2013-06-12,96.00,101.41,96.00,101.41,2100,17.5871
2013-06-11,99.503,99.503,96.60,96.60,2900,16.753
2013-06-10,99.553,99.553,99.553,99.553,000,17.2651
2013-06-07,98.00,100.351,98.00,100.351,1100,17.4035
2013-06-06,98.617,100.344,98.00,98.98,900,17.1657
2013-06-05,97.433,99.409,97.433,99.409,600,17.2401
2013-06-04,97.703,99.247,97.651,97.651,2300,16.9352
2013-06-03,95.424,97.621,95.424,97.621,700,16.93
2013-05-31,97.894,97.894,95.80,96.50,2200,16.7356
2013-05-30,96.888,96.888,96.888,96.888,000,16.8029
2013-05-29,98.203,98.971,96.819,96.888,4900,16.8029
2013-05-28,97.924,99.017,97.924,99.017,1100,17.1721
2013-05-27,98.175,98.175,97.911,97.911,300,16.9803
2013-05-24,98.619,99.00,97.709,97.709,4000,16.9453
2013-05-23,100.461,100.461,98.345,98.416,2400,17.0679
2013-05-22,101.357,101.751,100.476,100.699,3000,17.4638
2013-05-21,101.606,102.126,101.606,101.849,700,17.6633
2013-05-20,104.18,104.18,104.18,104.18,000,18.0675
2013-05-17,102.289,104.29,102.289,104.29,200,18.0866
2013-05-16,104.976,105.026,102.67,103.813,3400,18.0039
2013-05-15,104.103,104.798,104.076,104.70,4100,18.1577
2013-05-14,102.836,103.476,102.00,103.476,800,17.9454
2013-05-13,102.488,102.488,102.488,102.488,000,17.7741
2013-05-10,101.493,103.70,101.493,102.476,3000,17.772
2013-05-09,103.234,103.234,103.234,103.234,000,17.9035
2013-05-08,101.045,103.444,101.045,103.326,1000,17.9194
2013-05-07,102.14,102.99,102.14,102.37,1400,17.7536
2013-05-06,102.488,103.599,102.488,103.326,1700,17.9194
2013-05-03,100.10,102.924,100.10,102.406,6900,17.7599
2013-05-02,101.99,101.99,99.826,100.264,1700,17.3884
2013-05-01,101.926,101.926,101.926,101.926,000,16.7228
2013-04-30,101.742,102.399,101.742,101.926,1000,16.7228
2013-04-29,100.757,102.674,100.757,102.674,2000,16.8455
2013-04-26,100.657,101.474,100.476,100.601,1600,16.5054
2013-04-25,100.06,100.06,100.06,100.06,000,16.4166
2013-04-24,99.085,100.649,99.085,100.649,000,16.5133
2013-04-23,96.547,100.567,96.547,100.567,300,16.4998
2013-04-22,96.787,97.86,96.787,97.117,3300,15.9338
2013-04-19,92.522,97.184,92.522,97.184,4700,15.9448
2013-04-18,94.156,95.289,92.90,92.90,3300,15.2419
2013-04-17,98.162,98.162,93.45,93.45,10400,15.3322
2013-04-16,100.394,100.394,97.907,97.907,4900,16.0634
2013-04-15,100.815,100.815,100.00,100.00,1100,16.4068
2013-04-12,100.317,101.649,100.317,101.649,300,16.6773
2013-04-11,99.49,101.134,99.49,101.134,400,16.5929
2013-04-10,99.42,100.101,99.42,100.00,2400,16.4068
2013-04-09,100.616,100.866,100.014,100.014,200,16.4091
2013-04-08,100.716,101.326,100.716,101.051,1800,16.5792
2013-04-05,102.36,102.36,100.599,100.674,5900,16.5174
2013-04-04,104.304,104.649,102.699,102.699,1500,16.8496
2013-04-03,103.955,105.724,103.955,105.724,300,17.3459
2013-04-02,103.00,104.076,103.00,104.049,900,17.0711
2013-04-01,100.967,100.967,100.967,100.967,000,16.5655
2013-03-29,100.967,100.967,100.967,100.967,000,16.5655
2013-03-28,100.758,100.967,100.758,100.967,200,16.5655
2013-03-27,101.256,101.276,99.851,100.598,4100,16.5049
2013-03-26,100.559,102.424,100.559,101.499,700,16.6527
2013-03-25,100.693,102.974,100.693,101.256,2900,16.6129
2013-03-22,101.035,101.035,101.035,101.035,000,16.5766
2013-03-21,102.594,102.594,101.224,101.224,1700,16.6076
2013-03-20,101.44,103.464,101.44,103.464,2400,16.9751
2013-03-19,102.877,102.877,101.001,101.001,500,16.571
2013-03-18,101.00,103.524,101.00,103.524,2200,16.985
2013-03-15,103.491,103.491,102.001,102.001,1700,16.7351
2013-03-14,105.285,105.399,102.662,104.149,8500,17.0875
2013-03-13,108.075,108.075,104.35,106.015,12800,17.3937
2013-03-12,106.73,108.707,106.73,108.707,1200,17.8353
2013-03-11,108.183,108.183,108.00,108.00,100,17.7193
2013-03-08,106.239,107.751,106.239,107.751,2500,17.6785
2013-03-07,105.741,107.526,105.741,106.961,2400,17.5489
2013-03-06,108.199,108.60,106.96,106.96,6100,17.5487
2013-03-05,103.648,107.864,103.648,107.864,600,17.697
2013-03-04,103.989,104.36,103.989,104.36,700,17.1221
2013-03-01,102.295,103.60,102.295,103.093,200,16.9143
2013-02-28,100.95,102.307,100.95,102.307,400,16.7853
2013-02-27,100.701,100.95,100.624,100.95,2800,16.5627
2013-02-26,99.00,101.349,99.00,101.349,2100,16.6281
2013-02-25,101.869,104.15,101.869,103.50,1000,16.981
2013-02-22,99.627,102.00,99.627,102.00,600,16.7349
2013-02-21,100.324,100.976,98.786,99.581,2300,16.3381
2013-02-20,102.07,102.07,100.324,100.976,1200,16.5669
2013-02-19,102.019,102.699,101.447,102.349,4200,16.7922
2013-02-18,103.165,103.165,101.941,102.254,700,16.7766
2013-02-15,103.514,104.597,102.993,104.24,3400,17.1024
2013-02-14,105.059,105.059,103.499,103.499,200,16.9809
2013-02-13,105.891,105.891,104.751,104.751,200,17.1863
2013-02-12,101.77,105.50,101.77,105.50,3000,17.3092
2013-02-11,104.537,104.537,101.77,101.77,3000,16.6972
2013-02-08,102.717,102.717,102.717,102.717,000,16.8526
2013-02-07,103.165,103.165,103.165,103.165,000,16.9261
2013-02-06,104.437,104.437,103.95,103.95,200,17.0549
2013-02-05,100.574,102.943,100.574,102.526,3000,16.8212
2013-02-04,100.93,101.424,99.586,99.902,13700,16.3907
2013-02-01,101.908,102.943,100.526,101.399,9300,16.6363
2013-01-31,105.316,105.316,103.693,103.693,1200,17.0127
2013-01-30,102.774,105.099,102.774,105.024,1300,17.2311
2013-01-29,105.382,105.382,102.851,102.874,4300,16.8783
2013-01-28,107.689,107.689,104.718,104.718,3000,17.1809
2013-01-25,107.79,107.79,106.57,107.689,2000,17.6683
2013-01-24,107.061,108.674,107.061,107.79,1700,17.6849
2013-01-23,107.16,107.424,106.926,107.299,5700,17.6043
2013-01-22,106.485,107.84,105.749,107.84,700,17.6931
2013-01-21,105.984,106.164,105.636,105.636,800,17.3315
2013-01-18,105.783,106.803,105.783,106.40,1700,17.4568
2013-01-17,104.12,105.85,104.12,105.783,3100,17.3556
2013-01-16,104.369,105.80,104.369,105.136,7800,17.2495
2013-01-15,104.579,105.80,103.754,104.434,2100,17.1343
2013-01-14,105.876,106.277,103.996,104.215,4700,17.0983
2013-01-11,105.075,106.151,105.075,105.876,3700,17.3709
2013-01-10,105.224,106.051,105.224,106.051,6600,17.3996
2013-01-09,105.274,106.124,104.50,106.124,1900,17.4116
2013-01-08,103.619,105.926,102.80,105.926,3900,17.3791
2013-01-07,106.985,106.985,103.673,103.673,2900,17.0094
2013-01-04,108.189,108.189,106.215,106.215,1300,17.4265
2013-01-03,108.906,109.058,107.382,108.239,1000,17.7586
2013-01-02,106.081,110.199,105.319,109.694,3800,17.9973
2013-01-01,107.499,107.499,107.499,107.499,000,17.6371
2012-12-31,107.499,107.499,107.499,107.499,000,17.6371
2012-12-28,107.569,107.976,107.499,107.499,400,17.6371
2012-12-27,108.038,108.761,107.062,108.339,6800,17.775
2012-12-26,106.081,106.081,106.081,106.081,000,17.4045
2012-12-25,106.081,106.081,106.081,106.081,000,17.4045
2012-12-24,106.081,106.081,106.081,106.081,000,17.4045
2012-12-21,107.461,107.50,106.081,106.081,7100,17.4045
2012-12-20,108.059,109.735,108.059,108.403,5100,17.7855
2012-12-19,109.142,111.849,107.993,108.883,13600,17.8642
2012-12-18,105.836,108.64,105.836,108.64,7300,17.8243
2012-12-17,103.193,105.249,103.193,105.245,2700,17.2673
2012-12-14,103.595,104.80,103.13,103.726,900,17.0181
2012-12-13,104.248,105.325,103.099,103.795,5100,17.0294
2012-12-12,102.529,104.446,102.529,104.248,6400,17.1038
2012-12-11,100.328,104.115,100.328,104.115,2500,17.0819
2012-12-10,101.194,101.194,99.405,100.701,4700,16.5218
2012-12-07,99.53,100.52,99.53,99.90,400,16.3904
2012-12-06,98.285,100.587,98.285,100.587,7200,16.5031
2012-12-05,100.357,101.489,98.648,98.826,4800,16.2142
2012-12-04,104.105,104.105,100.357,100.357,10900,16.4654
2012-12-03,104.949,106.079,104.549,104.549,2900,17.1531
2012-11-30,105.686,106.174,105.686,106.174,500,17.4198
2012-11-29,104.153,107.274,104.153,105.201,6600,17.2601
2012-11-28,102.938,102.938,102.938,102.938,200,16.8888
2012-11-27,102.559,103.399,102.208,102.783,5500,16.8634
2012-11-26,101.959,103.444,101.832,103.444,800,16.9718
2012-11-23,102.506,102.941,102.158,102.941,2200,16.8893
2012-11-22,100.665,104.20,100.665,103.399,3800,16.9645
2012-11-21,101.013,101.74,100.93,101.74,1500,16.6923
2012-11-20,101.011,102.078,100.649,100.649,4400,16.5133
2012-11-19,98.035,101.929,98.035,101.929,3600,16.7233
2012-11-16,100.101,100.60,98.85,98.85,11300,16.2181
2012-11-15,99.329,100.60,99.159,99.159,1600,16.2688
2012-11-14,99.428,100.612,99.428,100.612,2200,16.5072
2012-11-13,98.184,100.372,98.184,100.372,600,16.4678
2012-11-12,99.535,100.465,98.844,98.844,2600,16.2171
2012-11-09,96.479,99.384,96.479,99.384,000,16.3057
2012-11-08,97.146,97.609,97.146,97.609,2400,16.0145
2012-11-07,99.416,100.29,96.996,97.395,4000,15.9794
2012-11-06,99.535,99.535,98.989,99.295,1700,16.2911
2012-11-05,101.954,101.954,100.194,100.524,4500,16.4928
2012-11-02,98.259,102.909,98.259,102.909,500,16.8841
2012-11-01,98.868,99.883,98.868,99.883,1000,15.8134
2012-10-31,98.091,99.514,98.091,99.40,1400,15.7369
2012-10-30,97.126,98.294,97.126,98.294,1600,15.5618
2012-10-29,96.94,97.45,96.94,97.00,800,15.3569
2012-10-26,96.552,97.00,96.552,96.669,500,15.3045
2012-10-25,95.526,97.194,95.526,97.194,300,15.3876
2012-10-24,95.277,96.073,94.396,96.073,3000,15.2102
2012-10-23,97.219,97.894,96.014,96.023,2300,15.2023
2012-10-22,97.044,97.044,97.044,97.044,000,15.3639
2012-10-19,99.336,99.336,97.776,97.776,1600,15.4798
2012-10-18,98.758,99.189,98.758,99.189,2000,15.7035
2012-10-17,98.87,99.399,98.054,99.105,6900,15.6902
2012-10-16,96.337,98.641,96.337,98.641,900,15.6167
2012-10-15,96.917,97.809,96.917,97.10,1500,15.3728
2012-10-12,97.625,97.874,97.625,97.75,900,15.4757
2012-10-11,98.242,98.86,97.55,98.375,1600,15.5746
2012-10-10,98.631,99.539,98.50,98.87,2100,15.653
2012-10-09,100.264,101.036,99.30,99.389,1100,15.7352
2012-10-08,99.54,99.54,99.10,99.10,500,15.6894
2012-10-05,98.933,100.001,98.933,99.649,1100,15.7763
2012-10-04,96.563,98.919,96.563,98.919,4500,15.6607
2012-10-03,97.738,97.738,97.124,97.139,800,15.3789
2012-10-02,97.558,99.00,97.558,98.084,2800,15.5285
2012-10-01,96.159,98.627,96.159,98.627,600,15.6145
2012-09-28,95.672,97.614,95.672,97.46,1600,15.4298
2012-09-27,99.382,99.382,98.289,98.289,600,15.561
2012-09-26,99.214,99.214,97.901,97.901,1100,15.4996
2012-09-25,97.125,98.804,97.125,98.804,800,15.6425
2012-09-24,99.98,99.98,96.85,97.216,2700,15.3911
2012-09-21,96.12,99.50,96.12,98.886,1300,15.6555
2012-09-20,95.592,97.482,95.068,97.482,4500,15.4332
2012-09-19,94.468,95.80,94.229,94.836,3000,15.0143
2012-09-18,91.023,92.397,90.189,92.397,500,14.6282
2012-09-17,89.045,91.804,89.045,91.804,700,14.5343
2012-09-14,87.19,89.264,87.19,89.264,2900,14.1322
2012-09-13,86.269,87.50,86.269,87.50,600,13.8529
2012-09-12,88.956,88.956,85.891,87.131,7000,13.7945
2012-09-11,88.558,90.00,88.558,89.347,1300,14.1453
2012-09-10,89.573,90.494,88.687,89.349,6600,14.1456
2012-09-07,95.095,96.045,88.687,88.687,3200,14.0408
2012-09-06,90.229,96.174,90.229,95.095,6500,15.0553
2012-09-05,88.508,89.183,88.508,89.183,200,14.1194
2012-09-04,88.906,89.974,88.906,89.974,300,14.2446
2012-09-03,88.28,90.00,88.28,89.794,1700,14.2161
2012-08-31,86.19,89.161,86.19,88.983,4400,14.0877
2012-08-30,86.657,87.619,86.657,87.619,200,13.8717
2012-08-29,86.637,87.15,86.637,87.15,200,13.7975
2012-08-28,88.03,88.03,87.199,87.503,1800,13.8534
2012-08-27,86.775,88.231,86.775,88.231,800,13.9686
2012-08-24,85.74,85.74,85.55,85.55,500,13.5442
2012-08-23,86.626,88.379,86.15,86.15,1400,13.6392
2012-08-22,89.054,89.054,86.70,86.70,1200,13.7262
2012-08-21,85.809,88.174,85.809,88.174,200,13.9596
2012-08-20,87.387,87.819,86.03,86.03,3400,13.6202
2012-08-17,86.367,88.081,86.367,88.081,1000,13.9449
2012-08-16,85.08,85.08,85.08,85.08,000,13.4698
2012-08-15,85.198,85.198,84.81,84.81,000,13.427
2012-08-14,86.771,87.00,85.464,85.791,800,13.5823
2012-08-13,85.513,87.389,85.513,87.389,5800,13.8353
2012-08-10,87.065,87.065,84.956,86.334,2700,13.6683
2012-08-09,88.06,88.898,88.06,88.898,300,14.0742
2012-08-08,90.15,90.15,88.769,88.769,800,14.0538
2012-08-07,88.538,91.05,88.538,90.999,2800,14.4069
2012-08-06,85.284,88.704,85.284,88.704,2100,14.0435
2012-08-03,80.886,85.734,80.886,85.734,1400,13.5733
2012-08-02,82.617,83.809,79.85,82.461,1200,13.0551
2012-08-01,83.413,83.413,83.413,83.413,000,13.2059
2012-07-31,86.98,89.175,86.00,86.64,5200,13.7167
2012-07-30,82.687,86.12,82.687,86.12,200,13.6344
2012-07-27,81.433,82.314,81.433,82.314,1700,13.0319
2012-07-26,79.692,82.01,79.692,82.01,800,12.9837
2012-07-25,78.287,81.086,78.287,80.843,1000,12.799
2012-07-24,79.244,80.504,79.244,79.569,2000,12.5973
2012-07-23,79.672,79.884,77.853,79.244,5900,12.5458
2012-07-20,82.578,82.578,79.54,79.54,1500,12.5927
2012-07-19,81.085,82.968,81.085,82.968,300,13.1354
2012-07-18,80.418,81.108,80.418,81.108,400,12.8409
2012-07-17,80.11,81.462,80.11,81.462,2800,12.897
2012-07-16,80.40,80.40,80.20,80.20,1500,12.6972
2012-07-13,79.105,81.00,79.105,80.785,8000,12.7898
2012-07-12,80.399,80.399,80.399,80.399,000,12.7287
2012-07-11,79.543,79.543,79.543,79.543,000,12.5932
2012-07-10,78.548,80.01,78.548,80.01,100,12.6671
2012-07-09,79.274,80.00,79.274,79.554,400,12.5949
2012-07-06,80.01,80.01,80.00,80.00,700,12.6655
2012-07-05,81.403,82.005,80.44,80.44,2400,12.7352
